Report,Time,Keyword,Count,Type
984,2010-01-14 11:36:00,say,1,action
984,2010-01-14 11:36:00,hear,1,action
984,2010-01-14 11:36:00,show,1,action
985,2010-01-14 05:42:00,delmas 33,1,location
985,2010-01-14 05:42:00,widly,1,entity
985,2010-01-14 05:42:00,lovely,1,entity
985,2010-01-14 05:42:00,anybody,1,entity
985,2010-01-14 05:42:00,family,1,entity
985,2010-01-14 05:42:00,erik,1,entity
986,2010-01-14 11:16:00,haiti,1,location
986,2010-01-14 11:16:00,carrefour,1,location
986,2010-01-14 11:16:00,samerole,1,entity
986,2010-01-14 11:16:00,samuel,1,entity
986,2010-01-14 11:16:00,mari,1,entity
986,2010-01-14 11:16:00,feler,1,entity
986,2010-01-14 11:16:00,glamanine,1,entity
986,2010-01-14 11:16:00,glafira,1,entity
986,2010-01-14 11:16:00,stanley,1,entity
986,2010-01-14 11:16:00,carol,1,entity
986,2010-01-14 11:16:00,alegria,1,entity
986,2010-01-14 11:16:00,arnie,1,entity
986,2010-01-14 11:16:00,amp,1,action
987,2010-01-14 11:25:00,route de meyer,1,location
987,2010-01-14 11:25:00,jacamel,1,location
987,2010-01-14 11:25:00,haiti,1,location
987,2010-01-14 11:25:00,fosaj,1,entity
987,2010-01-14 11:25:00,mind hotel,1,entity
987,2010-01-14 11:25:00,flo,1,entity
987,2010-01-14 11:25:00,meyer,1,entity
987,2010-01-14 11:25:00,collapsed,1,action
987,2010-01-14 11:25:00,killed,1,action
988,2010-01-14 11:28:00,bourdon,1,location
988,2010-01-14 11:28:00,haiti,1,location
988,2010-01-14 11:28:00,port au prince,1,location
988,2010-01-14 11:28:00,oxfam hq,1,entity
988,2010-01-14 11:28:00,warehouse,1,action
988,2010-01-14 11:28:00,collapsed,1,action
988,2010-01-14 11:28:00,used,1,action
989,2010-01-14 11:07:00,gressier,1,location
989,2010-01-14 11:07:00,jephte,1,entity
989,2010-01-14 11:07:00,gressier,1,entity
989,2010-01-14 11:07:00,columbier,1,entity
989,2010-01-14 11:07:00,aspazie,1,entity
989,2010-01-14 11:07:00,leading,1,action
990,2010-01-14 11:08:00,tabarre,1,location
990,2010-01-14 11:08:00,petionville,1,location
990,2010-01-14 11:08:00,carrefour,1,location
990,2010-01-14 11:08:00,delmas,1,location
990,2010-01-14 11:08:00,please,1,entity
990,2010-01-14 11:08:00,leone oriol,1,entity
990,2010-01-14 11:08:00,magloire oriol,1,entity
990,2010-01-14 11:08:00,let,1,action
990,2010-01-14 11:08:00,know,1,action
991,2010-01-14 10:56:00,tabarre,1,location
991,2010-01-14 10:56:00,petionville,1,location
991,2010-01-14 10:56:00,carrefour,1,location
991,2010-01-14 10:56:00,delmas,1,location
991,2010-01-14 10:56:00,please,1,entity
991,2010-01-14 10:56:00,alix douzable,1,entity
991,2010-01-14 10:56:00,myrtho douzable,1,entity
991,2010-01-14 10:56:00,eunide douzable,1,entity
991,2010-01-14 10:56:00,guerline douzable,1,entity
991,2010-01-14 10:56:00,let,1,action
991,2010-01-14 10:56:00,know,1,action
992,2010-01-14 01:35:00,bourdon,1,location
992,2010-01-14 01:35:00,impasse inginac #7,1,location
992,2010-01-14 01:35:00,bellevue,1,entity
992,2010-01-14 01:35:00,bourdon,3,entity
992,2010-01-14 01:35:00,longitude,1,entity
992,2010-01-14 01:35:00,impasse inginac,2,entity
992,2010-01-14 01:35:00,google earth map,1,entity
992,2010-01-14 01:35:00,latitude,1,entity
992,2010-01-14 01:35:00,max paul,1,entity
992,2010-01-14 01:35:00,damaged,1,action
992,2010-01-14 01:35:00,congregated,1,action
992,2010-01-14 01:35:00,make,2,action
993,2010-01-14 10:44:00,jacmel,1,location
993,2010-01-14 10:44:00,777 route de meyer,1,location
993,2010-01-14 10:44:00,hotel,1,entity
993,2010-01-14 10:44:00,collapsed,1,action
994,2010-01-14 10:40:00,delmas 33,1,location
994,2010-01-14 10:40:00,rose kerline,1,entity
994,2010-01-14 10:40:00,seen,1,action
994,2010-01-14 10:40:00,know,1,action
994,2010-01-14 10:40:00,missing,1,action
995,2010-01-14 10:32:00,delmas 73,1,location
995,2010-01-14 10:32:00,magalie jaccy,1,entity
995,2010-01-14 10:32:00,please,1,entity
995,2010-01-14 10:32:00,named,1,action
995,2010-01-14 10:32:00,get,1,action
995,2010-01-14 10:32:00,please,1,action
995,2010-01-14 10:32:00,worried,1,action
995,2010-01-14 10:32:00,know,1,action
995,2010-01-14 10:32:00,sleeping,1,action
995,2010-01-14 10:32:00,find,1,action
996,2010-01-14 01:33:00,waney 93/carrefour,1,location
996,2010-01-14 01:33:00,34 rue a francois # 34,1,location
996,2010-01-14 01:33:00,hjean,1,entity
996,2010-01-14 01:33:00,usa,1,entity
996,2010-01-14 01:33:00,boston,1,entity
996,2010-01-14 01:33:00,hugson,1,entity
996,2010-01-14 01:33:00,earthquake,1,entity
996,2010-01-14 01:33:00,haiti,1,entity
996,2010-01-14 01:33:00,jean,1,entity
996,2010-01-14 01:33:00,effected,1,action
996,2010-01-14 01:33:00,gone,1,action
996,2010-01-14 01:33:00,living,1,action
996,2010-01-14 01:33:00,spoken,1,action
996,2010-01-14 01:33:00,get,1,action
996,2010-01-14 01:33:00,surrounding,1,action
996,2010-01-14 01:33:00,visited,1,action
996,2010-01-14 01:33:00,tell,1,action
997,2010-01-14 01:24:00,diquini 63,1,location
997,2010-01-14 01:24:00,bizonton 51 rue oriol dos le cardinal #20,1,location
997,2010-01-14 01:24:00,port au prince,1,location
997,2010-01-14 01:24:00,marleine comprere,1,entity
997,2010-01-14 01:24:00,jessica charlot,1,entity
997,2010-01-14 01:24:00,alain,1,entity
997,2010-01-14 01:24:00,bizonton,1,entity
997,2010-01-14 01:24:00,diquini,1,entity
997,2010-01-14 01:24:00,schneider charlot,1,entity
997,2010-01-14 01:24:00,know,1,entity
997,2010-01-14 01:24:00,haiti,1,entity
997,2010-01-14 01:24:00,port au prince,1,entity
997,2010-01-14 01:24:00,reside,1,action
997,2010-01-14 01:24:00,locate,1,action
997,2010-01-14 01:24:00,begging,1,action
997,2010-01-14 01:24:00,help,1,action
997,2010-01-14 01:24:00,missing,1,action
998,2010-01-14 10:22:00,haiti,1,location
998,2010-01-14 10:22:00,freres,2,location
998,2010-01-14 10:22:00,freres,1,entity
998,2010-01-14 10:22:00,communaute haitienne,1,entity
998,2010-01-14 10:22:00,named,1,action
998,2010-01-14 10:22:00,functioning,1,action
999,2010-01-14 09:59:00,haiti,1,location
999,2010-01-14 09:59:00,please,1,entity
999,2010-01-14 09:59:00,odette bazile,1,entity
999,2010-01-14 09:59:00,darline bazile,1,entity
999,2010-01-14 09:59:00,looking,1,action
999,2010-01-14 09:59:00,see,1,action
999,2010-01-14 09:59:00,let,1,action
999,2010-01-14 09:59:00,know,1,action
999,2010-01-14 09:59:00,find,1,action
1000,2010-01-14 01:01:00,port-au-prince,1,location
1000,2010-01-14 01:01:00,rue st martin #10 bis,1,location
1000,2010-01-14 01:01:00,croix bossale,1,entity
1001,2010-01-14 01:50:00,rue villemenay #18,1,location
1001,2010-01-14 01:50:00,port au prince,1,location
1001,2010-01-14 01:50:00,none,1,entity
1001,2010-01-14 01:50:00,michel baptiste,1,entity
1002,2010-01-14 09:54:00,carrefour moussignac,1,location
1002,2010-01-14 09:54:00,haiti,1,entity
1002,2010-01-14 09:54:00,helping,1,action
1002,2010-01-14 09:54:00,please,1,action
1003,2010-01-14 01:41:00,canape vert,1,location
1003,2010-01-14 01:41:00,port au prince,1,location
1003,2010-01-14 01:41:00,rue celcis 12 bis,1,location
1003,2010-01-14 01:41:00,rasta_cook,1,entity
1003,2010-01-14 01:41:00,anyone,1,entity
1003,2010-01-14 01:41:00,please,1,entity
1003,2010-01-14 01:41:00,rue,1,entity
1003,2010-01-14 01:41:00,canape vert,1,entity
1003,2010-01-14 01:41:00,port,1,entity
1003,2010-01-14 01:41:00,updated,1,action
1003,2010-01-14 01:41:00,lived,1,action
1003,2010-01-14 01:41:00,contacted,1,action
1003,2010-01-14 01:41:00,get,2,action
1003,2010-01-14 01:41:00,reach,1,action
1003,2010-01-14 01:41:00,keep,1,action
1003,2010-01-14 01:41:00,time,1,action
1003,2010-01-14 01:41:00,fear,1,action
1003,2010-01-14 01:41:00,trying,1,action
1004,2010-01-14 09:37:00,petionville,1,location
1004,2010-01-14 09:37:00,building,1,action
1004,2010-01-14 09:37:00,collapsed,1,action
1004,2010-01-14 09:37:00,believe,1,action
1004,2010-01-14 09:37:00,unconfirmed,1,action
1005,2010-01-14 09:21:00,jacmel,1,location
1005,2010-01-14 09:21:00,jacmel,1,entity
1005,2010-01-14 09:21:00,got,1,action
1006,2010-01-14 09:27:00,grand goâve,1,location
1007,2010-01-14 09:27:00,port-au-prince,1,location
1007,2010-01-14 09:27:00,jose,1,entity
1007,2010-01-14 09:27:00,mackenson,1,entity
1007,2010-01-14 09:27:00,joane and,1,entity
1007,2010-01-14 09:27:00,marceline espiegle,1,entity
1007,2010-01-14 09:27:00,lovinski,1,entity
1007,2010-01-14 09:27:00,give,1,entity
1007,2010-01-14 09:27:00,please,2,entity
1007,2010-01-14 09:27:00,help me,1,entity
1007,2010-01-14 09:27:00,rue,1,entity
1007,2010-01-14 09:27:00,worried and,1,entity
1007,2010-01-14 09:27:00,nazon,1,entity
1007,2010-01-14 09:27:00,winson joseph,1,entity
1007,2010-01-14 09:27:00,espiegle,1,entity
1007,2010-01-14 09:27:00,news,1,entity
1007,2010-01-14 09:27:00,my brother,1,entity
1007,2010-01-14 09:27:00,ernette and,1,entity
1007,2010-01-14 09:27:00,my,1,entity
1007,2010-01-14 09:27:00,dubrouarant and family,1,entity
1007,2010-01-14 09:27:00,marthe,1,entity
1007,2010-01-14 09:27:00,please,1,action
1008,2010-01-14 09:03:00,jacmel,1,location
1008,2010-01-14 09:03:00,need,1,entity
1008,2010-01-14 09:03:00,digging,1,action
1008,2010-01-14 09:03:00,trapped,1,action
1009,2010-01-14 09:01:00,grand goâve,1,location
1009,2010-01-14 09:01:00,grand goave,1,entity
1009,2010-01-14 09:01:00,please,1,entity
1009,2010-01-14 09:01:00,christian center,1,entity
1009,2010-01-14 09:01:00,injured,2,action
1009,2010-01-14 09:01:00,making,1,action
1009,2010-01-14 09:01:00,need,1,action
1009,2010-01-14 09:01:00,help,1,action
1009,2010-01-14 09:01:00,send,1,action
1010,2010-01-14 02:56:00,port-au-prince,1,location
1010,2010-01-14 02:56:00,roodlyne normil,1,entity
1010,2010-01-14 02:56:00,god bless,1,entity
1010,2010-01-14 02:56:00,urvica normil,1,entity
1010,2010-01-14 02:56:00,eddy franz,1,entity
1010,2010-01-14 02:56:00,tamara,1,entity
1010,2010-01-14 02:56:00,tania normil,1,entity
1010,2010-01-14 02:56:00,hello,1,entity
1010,2010-01-14 02:56:00,normil,1,entity
1010,2010-01-14 02:56:00,amp,1,action
1010,2010-01-14 02:56:00,concerned,1,action
1010,2010-01-14 02:56:00,please,1,action
1011,2010-01-14 01:51:00,delmas 20 rue bonnet #1 port-au-prince,1,location
1011,2010-01-14 01:51:00,haiti,1,location
1011,2010-01-14 01:51:00,madam,1,entity
1011,2010-01-14 01:51:00,georges,1,entity
1011,2010-01-14 01:51:00,gesnel simon,1,entity
1011,2010-01-14 01:51:00,please,1,entity
1011,2010-01-14 01:51:00,haiti,1,entity
1011,2010-01-14 01:51:00,alerte,1,entity
1011,2010-01-14 01:51:00,delmas,1,entity
1011,2010-01-14 01:51:00,known,1,action
1011,2010-01-14 01:51:00,found,1,action
1011,2010-01-14 01:51:00,concerned,2,action
1012,2010-01-14 08:45:00,haiti,1,location
1012,2010-01-14 08:45:00,34  rue a francois #34,1,location
1012,2010-01-14 08:45:00,waney/carrefour,1,location
1012,2010-01-14 08:45:00,usa,1,entity
1012,2010-01-14 08:45:00,boston,2,entity
1012,2010-01-14 08:45:00,hugson,2,entity
1012,2010-01-14 08:45:00,earthquake,1,entity
1012,2010-01-14 08:45:00,merci,1,entity
1012,2010-01-14 08:45:00,mon,2,entity
1012,2010-01-14 08:45:00,jean,2,entity
1012,2010-01-14 08:45:00,haiti,1,entity
1012,2010-01-14 08:45:00,gone,1,action
1012,2010-01-14 08:45:00,living,1,action
1012,2010-01-14 08:45:00,spoken,1,action
1012,2010-01-14 08:45:00,get,1,action
1012,2010-01-14 08:45:00,surrounding,1,action
1012,2010-01-14 08:45:00,visited,1,action
1012,2010-01-14 08:45:00,tell,1,action
1013,2010-01-14 01:47:00,toussaint louverture international airport,1,location
1013,2010-01-14 01:47:00,port-au-prince,1,location
1013,2010-01-14 01:47:00,haiti,1,location
1013,2010-01-14 01:47:00,damaged,1,action
1013,2010-01-14 01:47:00,rerouted,1,action
1013,2010-01-14 01:47:00,quot,1,action
1014,2010-01-14 02:30:00,pétionville,1,location
1014,2010-01-14 02:30:00,tel,1,action
1014,2010-01-14 02:30:00,cette,1,action
1014,2010-01-14 02:30:00,leon,1,action
1014,2010-01-14 02:30:00,deux,1,action
1014,2010-01-14 02:30:00,une,1,action
1015,2010-01-14 02:09:00,port-au-prince,1,location
1015,2010-01-14 02:09:00,roodlyne normil,1,entity
1015,2010-01-14 02:09:00,national,1,entity
1015,2010-01-14 02:09:00,adresse,1,entity
1015,2010-01-14 02:09:00,elle,1,entity
1015,2010-01-14 02:09:00,lilavois,4,entity
1015,2010-01-14 02:09:00,leur,1,entity
1015,2010-01-14 02:09:00,eddy frantz normil,1,entity
1015,2010-01-14 02:09:00,tamara,1,entity
1015,2010-01-14 02:09:00,tania normil,1,entity
1015,2010-01-14 02:09:00,habite,1,action
1016,2010-01-14 07:37:00,port-au-prince,1,location
1016,2010-01-14 07:37:00,collapsed,1,action
1017,2010-01-14 07:41:00,port-au-prince,1,location
1017,2010-01-14 07:41:00,habitent,1,action
1017,2010-01-14 07:41:00,une,1,action
1018,2010-01-14 06:04:00,port-au-prince,1,location
1018,2010-01-14 06:04:00,shantale chery,1,entity
1018,2010-01-14 06:04:00,gerald,1,entity
1018,2010-01-14 06:04:00,please,1,entity
1018,2010-01-14 06:04:00,gregory chery,1,entity
1018,2010-01-14 06:04:00,gerald chery,1,entity
1018,2010-01-14 06:04:00,cell,1,entity
1018,2010-01-14 06:04:00,marie desir,1,entity
1018,2010-01-14 06:04:00,shantale00,1,entity
1018,2010-01-14 06:04:00,carimi,1,entity
1018,2010-01-14 06:04:00,home,1,entity
1018,2010-01-14 06:04:00,please,1,action
1018,2010-01-14 06:04:00,let,1,action
1018,2010-01-14 06:04:00,know,1,action
1018,2010-01-14 06:04:00,missing,1,action
1019,2010-01-14 03:54:00,port au prince,1,location
1019,2010-01-14 03:54:00,god,1,entity
1019,2010-01-14 03:54:00,please,2,entity
1019,2010-01-14 03:54:00,need,1,action
1019,2010-01-14 03:54:00,distraught,1,action
1019,2010-01-14 03:54:00,know,1,action
1019,2010-01-14 03:54:00,spoken,1,action
1019,2010-01-14 03:54:00,reached,1,action
1020,2010-01-14 01:59:00,port au prince,1,location
1020,2010-01-14 01:59:00,micaelle marcellus,1,entity
1020,2010-01-14 01:59:00,envoyez,1,entity
1020,2010-01-14 01:59:00,please,1,entity
1020,2010-01-14 01:59:00,ruth etienne,2,entity
1020,2010-01-14 01:59:00,francais,1,entity
1020,2010-01-14 01:59:00,english,1,entity
1020,2010-01-14 01:59:00,haiti,1,entity
1020,2010-01-14 01:59:00,micalelle marcellus,1,entity
1021,2010-01-14 01:43:00,trouin,1,location
1022,2010-01-13 12:57:00,les cayes,2,location
1022,2010-01-13 12:57:00,les cayes,2,entity
1022,2010-01-13 12:57:00,bti,1,entity
1022,2010-01-13 12:57:00,injured,1,action
1022,2010-01-13 12:57:00,trying,1,action
1022,2010-01-13 12:57:00,get,1,action
1023,2010-01-14 12:04:00,haiti,1,location
1023,2010-01-14 12:04:00,jamcel,1,location
1023,2010-01-14 12:04:00,tweetie,1,entity
1024,2010-01-13 12:54:00,port-au-prince,1,location
1024,2010-01-13 12:54:00,lorante,1,entity
1024,2010-01-13 12:54:00,please,1,entity
1024,2010-01-13 12:54:00,wenski,1,entity
1024,2010-01-13 12:54:00,bradley,1,entity
1024,2010-01-13 12:54:00,american,1,entity
1024,2010-01-13 12:54:00,mother,1,entity
1024,2010-01-13 12:54:00,camelle,1,entity
1024,2010-01-13 12:54:00,haitian,1,entity
1024,2010-01-13 12:54:00,looking,1,action
1024,2010-01-13 12:54:00,looking,1,action
1024,2010-01-13 12:54:00,named,1,action
1024,2010-01-13 12:54:00,land,1,action
1025,2010-01-14 12:00:00,turjo,1,location
1025,2010-01-14 12:00:00,haiti,1,location
1025,2010-01-14 12:00:00,turgeau,1,location
1025,2010-01-14 12:00:00,turjo,1,entity
1026,2010-01-13 12:54:00,ruins,1,location
1026,2010-01-13 12:54:00,carrefour,1,location
1026,2010-01-13 12:54:00,louis,1,entity
1026,2010-01-13 12:54:00,oxfam,1,entity
1027,2010-01-13 12:38:00,haiti,1,location
1027,2010-01-13 12:38:00,turgeau,2,location
1027,2010-01-13 12:38:00,raymonde leonard,1,entity
1027,2010-01-13 12:38:00,turgeau,1,entity
1027,2010-01-13 12:38:00,sterlyn leonard,2,entity
1027,2010-01-13 12:38:00,looking,1,action
1027,2010-01-13 12:38:00,amp,1,action
1027,2010-01-13 12:38:00,live,1,action
1027,2010-01-13 12:38:00,recherche,1,action
1027,2010-01-13 12:38:00,find,1,action
1028,2010-01-13 12:32:00,toce plague rue 22,1,location
1028,2010-01-13 12:32:00,toce plague,1,entity
1028,2010-01-13 12:32:00,wilson belliot jaquet,1,entity
1028,2010-01-13 12:32:00,wilsciane,1,entity
1028,2010-01-13 12:32:00,tersciane,1,entity
1028,2010-01-13 12:32:00,wilben,1,entity
1028,2010-01-13 12:32:00,looking,1,action
1029,2010-01-13 12:26:00,delmas 65,1,location
1029,2010-01-13 12:26:00,veronica,1,entity
1029,2010-01-13 12:26:00,hermithe bernard,1,entity
1029,2010-01-13 12:26:00,annecesse,1,entity
1029,2010-01-13 12:26:00,mirmonde casimir,1,entity
1029,2010-01-13 12:26:00,info,1,action
1029,2010-01-13 12:26:00,amp,1,action
1029,2010-01-13 12:26:00,ooking,1,action
1029,2010-01-13 12:26:00,visiting,1,action
1030,2010-01-13 10:43:00,near carefou,1,location
1030,2010-01-13 10:43:00,pap,2,entity
1030,2010-01-13 10:43:00,les cayes,1,entity
1030,2010-01-13 10:43:00,plus,1,entity
1030,2010-01-13 10:43:00,carfou,1,entity
1030,2010-01-13 10:43:00,supposed,1,action
1030,2010-01-13 10:43:00,reaching,1,action
1031,2010-01-13 11:32:00,port-au-prince,1,location
1031,2010-01-13 11:32:00,let,1,action
1032,2010-01-13 10:21:00,haiti,1,location
1032,2010-01-13 10:21:00,port au prince,1,location
1032,2010-01-13 10:21:00,auntie robin,1,entity
1032,2010-01-13 10:21:00,sammy ray dobson,1,entity
1032,2010-01-13 10:21:00,nalise polyete,1,entity
1032,2010-01-13 10:21:00,try,1,entity
1032,2010-01-13 10:21:00,dominican republic,1,entity
1032,2010-01-13 10:21:00,ben dobson,1,entity
1032,2010-01-13 10:21:00,port-au-prince,1,action
1032,2010-01-13 10:21:00,sending,1,action
1032,2010-01-13 10:21:00,get,1,action
1032,2010-01-13 10:21:00,looking,1,action
1032,2010-01-13 10:21:00,call,1,action
1032,2010-01-13 10:21:00,know,1,action
1032,2010-01-13 10:21:00,let,1,action
1032,2010-01-13 10:21:00,trying,1,action
1033,2010-01-13 12:27:00,lascahobas,1,location
1033,2010-01-13 12:27:00,necesito,1,entity
1033,2010-01-13 12:27:00,quiero,1,entity
1033,2010-01-13 12:27:00,ella,1,entity
1033,2010-01-13 12:27:00,de,1,entity
1033,2010-01-13 12:27:00,obtener,1,entity
1033,2010-01-13 12:27:00,favor,1,entity
1033,2010-01-13 12:27:00,si,1,entity
1033,2010-01-13 12:27:00,alguna de,1,entity
1033,2010-01-13 12:27:00,alguna info,1,entity
1033,2010-01-13 12:27:00,saben de,1,entity
1033,2010-01-13 12:27:00,haiti,1,entity
1033,2010-01-13 12:27:00,tratado,1,action
1034,2010-01-13 10:26:00,haiti,1,location
1034,2010-01-13 10:26:00,port au prince,1,location
1034,2010-01-13 10:26:00,pont morin teleco,1,entity
1034,2010-01-13 10:26:00,ramhaiti,1,entity
1034,2010-01-13 10:26:00,confirm,1,action
1035,2010-01-13 10:20:00,haiti,1,location
1035,2010-01-13 10:20:00,port au prince,1,location
1035,2010-01-13 10:20:00,rt,1,entity
1035,2010-01-13 10:20:00,reformed presbyterian church,1,entity
1035,2010-01-13 10:20:00,haiti,1,entity
1035,2010-01-13 10:20:00,octavius delfils,1,entity
1035,2010-01-13 10:20:00,ramhaiti,1,entity
1035,2010-01-13 10:20:00,locate,1,action
1035,2010-01-13 10:20:00,reported,1,action
1035,2010-01-13 10:20:00,trying,1,action
1035,2010-01-13 10:20:00,injured,1,action
1036,2010-01-13 12:13:00,port-au-prince,1,location
1036,2010-01-13 12:13:00,good,1,entity
1036,2010-01-13 12:13:00,jean and,1,entity
1036,2010-01-13 12:13:00,ernst and,1,entity
1036,2010-01-13 12:13:00,jean pierra,1,entity
1036,2010-01-13 12:13:00,jean pierre,1,entity
1036,2010-01-13 12:13:00,find,1,entity
1036,2010-01-13 12:13:00,emiliene,1,entity
1036,2010-01-13 12:13:00,heard,1,entity
1036,2010-01-13 12:13:00,mideline,1,entity
1036,2010-01-13 12:13:00,need,1,action
1036,2010-01-13 12:13:00,seen,1,action
1036,2010-01-13 12:13:00,live,1,action
1037,2010-01-13 09:19:00,haiti,1,location
1037,2010-01-13 09:19:00,carrefour,1,location
1037,2010-01-13 09:19:00,mon repos,1,entity
1037,2010-01-13 09:19:00,carrefour,1,entity
1037,2010-01-13 09:19:00,sender,1,entity
1037,2010-01-13 09:19:00,patrick laguerre,1,entity
1037,2010-01-13 09:19:00,bonnie joy kaslan,1,entity
1037,2010-01-13 09:19:00,marie chantal borno,1,entity
1037,2010-01-13 09:19:00,locate,1,action
1037,2010-01-13 09:19:00,looking,1,action
1037,2010-01-13 09:19:00,trying,1,action
1037,2010-01-13 09:19:00,posting,1,action
1038,2010-01-13 07:34:00,hairi,1,location
1038,2010-01-13 07:34:00,delmas,1,location
1038,2010-01-13 07:34:00,joseph gabriel,1,entity
1038,2010-01-13 07:34:00,emmanuella dasque,1,entity
1038,2010-01-13 07:34:00,us,1,entity
1038,2010-01-13 07:34:00,looking,1,action
1038,2010-01-13 07:34:00,give,1,action
1038,2010-01-13 07:34:00,get,1,action
1039,2010-01-13 10:33:00,bon-repos,1,location
1039,2010-01-13 10:33:00,haiti,1,location
1039,2010-01-13 10:33:00,haiti,1,entity
1039,2010-01-13 10:33:00,hernst marcelin,1,entity
1039,2010-01-13 10:33:00,nalexia,1,entity
1039,2010-01-13 10:33:00,living,1,action
1039,2010-01-13 10:33:00,help,1,action
1039,2010-01-13 10:33:00,give,1,action
1039,2010-01-13 10:33:00,keep,1,action
1039,2010-01-13 10:33:00,want,1,action
1039,2010-01-13 10:33:00,citizen,1,action
1039,2010-01-13 10:33:00,ask,1,action
1039,2010-01-13 10:33:00,dont,1,action
1040,2010-01-13 10:39:00,tapion,2,location
1040,2010-01-13 10:39:00,haiti,1,location
1040,2010-01-13 10:39:00,les cayes,1,entity
1040,2010-01-13 10:39:00,tapion,1,entity
1040,2010-01-13 10:39:00,source,1,entity
1041,2010-01-13 08:11:00,jacmel haiti,1,location
1041,2010-01-13 08:11:00,cherchez,1,entity
1041,2010-01-13 08:11:00,djenane,1,entity
1041,2010-01-13 08:11:00,jacmel,3,entity
1041,2010-01-13 08:11:00,please,1,entity
1041,2010-01-13 08:11:00,new york,1,entity
1041,2010-01-13 08:11:00,guy,1,entity
1041,2010-01-13 08:11:00,djenane durosier,1,entity
1041,2010-01-13 08:11:00,salut,1,entity
1041,2010-01-13 08:11:00,let,1,action
1041,2010-01-13 08:11:00,know,2,action
1042,2010-01-13 09:33:00,pétionville,1,location
1042,2010-01-13 09:33:00,petionville,1,entity
1043,2010-01-13 09:23:00,jacmel,2,location
1043,2010-01-13 09:23:00,djenanedurosier,1,entity
1043,2010-01-13 09:23:00,jacmel,1,entity
1043,2010-01-13 09:23:00,please,2,entity
1043,2010-01-13 09:23:00,answering,1,action
1043,2010-01-13 09:23:00,let,1,action
1043,2010-01-13 09:23:00,know,2,action
1044,2010-01-13 09:15:00,pelerin 5 · port-aux-prince,1,location
1044,2010-01-13 09:15:00,32 impass albin,1,location
1044,2010-01-13 09:15:00,haiti,1,location
1044,2010-01-13 09:15:00,carlie vatelia,1,entity
1044,2010-01-13 09:15:00,need,1,action
1044,2010-01-13 09:15:00,finding,1,action
1045,2010-01-13 07:36:00,haiti,1,location
1045,2010-01-13 07:36:00,port au prince,1,location
1045,2010-01-13 07:36:00,eximene st val,1,entity
1045,2010-01-13 07:36:00,looking,1,action
1046,2010-01-13 08:56:00,port-au-prince,1,location
1046,2010-01-13 08:56:00,looking,1,action
1047,2010-01-13 08:43:00,delmas 65,1,location
1047,2010-01-13 08:43:00,ketlie laurole,1,entity
1047,2010-01-13 08:43:00,liviy laurole,1,entity
1048,2010-01-13 08:32:00,croix-des-bouquets,1,location
1048,2010-01-13 08:32:00,madame eman,1,entity
1048,2010-01-13 08:32:00,barbara,1,entity
1048,2010-01-13 08:32:00,rielle savanne bond,1,entity
1048,2010-01-13 08:32:00,looking,1,action
1048,2010-01-13 08:32:00,live,1,action
1048,2010-01-13 08:32:00,trying,1,action
1048,2010-01-13 08:32:00,reach,1,action
1049,2010-01-13 07:02:00,haiti,1,location
1049,2010-01-13 07:02:00,port au prince,1,location
1049,2010-01-13 07:02:00,seen,1,action
1050,2010-01-13 07:14:00,fosaj,1,location
1050,2010-01-13 07:14:00,5-7 rue sentann,1,location
1050,2010-01-13 07:14:00,jacmel,1,location
1050,2010-01-13 07:14:00,fosaj,1,entity
1050,2010-01-13 07:14:00,heard,1,action
1050,2010-01-13 07:14:00,seek,1,action
1050,2010-01-13 07:14:00,working,1,action
1051,2010-01-13 08:10:00,port-au-prince,1,location
1052,2010-01-13 08:08:00,pétionville,1,location
1052,2010-01-13 08:08:00,united nations representatitve,1,entity
1052,2010-01-13 08:08:00,mr. annabi,1,entity
1052,2010-01-13 08:08:00,virginia,1,entity
1052,2010-01-13 08:08:00,usa,1,entity
1052,2010-01-13 08:08:00,minustah,1,entity
1052,2010-01-13 08:08:00,seeking,1,action
1053,2010-01-13 01:05:00,haiti,1,location
1053,2010-01-13 01:05:00,deschapelles,1,location
1053,2010-01-13 01:05:00,global health,1,entity
1053,2010-01-13 01:05:00,stanford school,1,entity
1053,2010-01-13 01:05:00,helping,1,action
1053,2010-01-13 01:05:00,involved,1,action
1053,2010-01-13 01:05:00,running,1,action
1053,2010-01-13 01:05:00,operating,1,action
1053,2010-01-13 01:05:00,located,1,action
1054,2010-01-13 07:58:00,delmas 73,1,location
1054,2010-01-13 07:58:00,village uldeca,1,entity
1054,2010-01-13 07:58:00,nadia cadet,1,entity
1054,2010-01-13 07:58:00,frantz cadet,1,entity
1054,2010-01-13 07:58:00,see,1,entity
1054,2010-01-13 07:58:00,christelle,1,entity
1054,2010-01-13 07:58:00,haiti,1,entity
1054,2010-01-13 07:58:00,delmas,1,entity
1054,2010-01-13 07:58:00,please,1,action
1054,2010-01-13 07:58:00,listening,1,action
1054,2010-01-13 07:58:00,missing,1,action
1055,2010-01-13 06:26:00,haiti,1,location
1055,2010-01-13 06:26:00,delmas,1,location
1055,2010-01-13 06:26:00,jean,1,entity
1055,2010-01-13 06:26:00,help,1,entity
1055,2010-01-13 06:26:00,looking,1,action
1055,2010-01-13 06:26:00,get,1,action
1056,2010-01-13 07:27:00,pétionville,1,location
1056,2010-01-13 07:27:00,mackenzi tertulien,1,entity
